,id,prediction,pred_score,conversation_id,root,speaker,text,turnNumber,politeness_label,politeness_label_name,annotation_status
224159,acs-66e26829-99fe-4ddb-8cae-45fcddba2a2e,1,0.9898330639842924,acs-2e524f33-3e2b-4379-9aa5-f0b3baa6074f-1,acs-2e524f33-3e2b-4379-9aa5-f0b3baa6074f-1,agent,Awesome! Could you please help me out with your email address to which the confirmation link will be sent through which you can confirm the booking. ,9,3,polite,annotated
224160,acs-66e26829-99fe-4ddb-8cae-45fcddba2a2e,1,0.9898330639842924,acs-2e524f33-3e2b-4379-9aa5-f0b3baa6074f-2,acs-2e524f33-3e2b-4379-9aa5-f0b3baa6074f-2,agent,Awesome! Could you please help me out with your email address to which the confirmation link will be sent through which you can confirm the booking. ,9,3,polite,annotated
224161,acs-a2f345d6-f75c-4f9d-8086-f4880fc769f6,1,0.9898330639842924,acs-f5de005b-f883-47e0-929d-e6f2b1fda651-1,acs-f5de005b-f883-47e0-929d-e6f2b1fda651-1,agent,"Good to hear from you, Ramu! Could you please help me with the booking confirmation number?",5,3,polite,annotated
224162,acs-a2f345d6-f75c-4f9d-8086-f4880fc769f6,1,0.9898330639842924,acs-f5de005b-f883-47e0-929d-e6f2b1fda651-2,acs-f5de005b-f883-47e0-929d-e6f2b1fda651-2,agent,"Good to hear from you, Ramu! Could you please help me with the booking confirmation number?",5,3,polite,annotated
224163,acs-84435d1c-0ba9-45af-9404-c9f4adde578e,1,0.9898330639842924,acs-30e2ee9f-fcc9-46e1-80b8-f45e23a8e6d4-1,acs-30e2ee9f-fcc9-46e1-80b8-f45e23a8e6d4-1,agent,"Good to hear from you, Jayanthi! Could you please tell me the departure city?",5,3,polite,annotated
224164,acs-84435d1c-0ba9-45af-9404-c9f4adde578e,1,0.9898330639842924,acs-30e2ee9f-fcc9-46e1-80b8-f45e23a8e6d4-2,acs-30e2ee9f-fcc9-46e1-80b8-f45e23a8e6d4-2,agent,"Good to hear from you, Jayanthi! Could you please tell me the departure city?",5,3,polite,annotated
224165,acs-6127d31a-700b-4698-a13f-5cdf2f0beef0,1,0.9898330639842924,acs-b8df7e6a-cbde-40dc-9f4c-8387b2416d09-1,acs-b8df7e6a-cbde-40dc-9f4c-8387b2416d09-1,agent,"Good to hear from you, Suryaji! Could you please share the booking confirmation number?",5,3,polite,annotated
224166,acs-6127d31a-700b-4698-a13f-5cdf2f0beef0,1,0.9898330639842924,acs-b8df7e6a-cbde-40dc-9f4c-8387b2416d09-2,acs-b8df7e6a-cbde-40dc-9f4c-8387b2416d09-2,agent,"Good to hear from you, Suryaji! Could you please share the booking confirmation number?",5,3,polite,annotated
224167,acs-1e35b2c1-36cb-44b5-ae29-3d1958ed0f5e,1,0.9898330639842924,acs-17cbfcaa-ccb5-4df6-b7f7-3c086122a1bb-1,acs-17cbfcaa-ccb5-4df6-b7f7-3c086122a1bb-1,agent,"Good to hear from you, Mani! Could you please help me with the booking confirmation number?",7,3,polite,annotated
224168,acs-1e35b2c1-36cb-44b5-ae29-3d1958ed0f5e,1,0.9898330639842924,acs-17cbfcaa-ccb5-4df6-b7f7-3c086122a1bb-2,acs-17cbfcaa-ccb5-4df6-b7f7-3c086122a1bb-2,agent,"Good to hear from you, Mani! Could you please help me with the booking confirmation number?",7,3,polite,annotated
224169,acs-24d06ea9-1a78-41e8-a30a-0fed2a3ebaf4,1,0.9898330639842924,acs-cebdf355-bb90-4f25-9a6a-e390b392bd1b-1,acs-cebdf355-bb90-4f25-9a6a-e390b392bd1b-1,agent,Great! Could you please help me with the city of departure and the city of arrival?,3,2,somewhat_polite,annotated
224170,acs-24d06ea9-1a78-41e8-a30a-0fed2a3ebaf4,1,0.9898330639842924,acs-cebdf355-bb90-4f25-9a6a-e390b392bd1b-2,acs-cebdf355-bb90-4f25-9a6a-e390b392bd1b-2,agent,Great! Could you please help me with the city of departure and the city of arrival?,3,2,somewhat_polite,annotated
224171,acs-6a80ab29-f56c-488a-8800-6dd4ebde05f6,1,0.9898330639842924,acs-e5989cbf-3cae-41a8-80ac-4ca6c6d05665-1,acs-e5989cbf-3cae-41a8-80ac-4ca6c6d05665-1,agent,"Good to hear from you,Arun! Could you please share the booking confirmation number? ",5,2,somewhat_polite,annotated
224172,acs-6a80ab29-f56c-488a-8800-6dd4ebde05f6,1,0.9898330639842924,acs-e5989cbf-3cae-41a8-80ac-4ca6c6d05665-2,acs-e5989cbf-3cae-41a8-80ac-4ca6c6d05665-2,agent,"Good to hear from you,Arun! Could you please share the booking confirmation number? ",5,2,somewhat_polite,annotated
224173,acs-595ba183-ec81-4766-962b-70a021146b27,1,0.9898330639842924,acs-f9af9f11-6d15-48ba-b8c2-3b162b816f88-1,acs-f9af9f11-6d15-48ba-b8c2-3b162b816f88-1,agent,"Alright! Awesome, Could you please help me with the date you want to travel? ",5,2,somewhat_polite,annotated
224174,acs-2a39ece0-a86a-410d-9b82-37c30a2385ab,1,0.9898330639842924,acs-0f75983c-40b3-4f47-9bb0-9e05dcf4fba3-1,acs-0f75983c-40b3-4f47-9bb0-9e05dcf4fba3-1,agent,Great! Could you please share your email address?,13,2,somewhat_polite,annotated
224175,acs-7b740040-d9a6-4ac3-b290-9f4f0125000e,1,0.9898330639842924,acs-9ab10658-f3b6-494e-9c6d-7fb9aa8f6b11-1,acs-9ab10658-f3b6-494e-9c6d-7fb9aa8f6b11-1,agent,Great! Could you please help me with the booking confirmation number?,5,2,somewhat_polite,annotated
224176,acs-7b740040-d9a6-4ac3-b290-9f4f0125000e,1,0.9898330639842924,acs-9ab10658-f3b6-494e-9c6d-7fb9aa8f6b11-2,acs-9ab10658-f3b6-494e-9c6d-7fb9aa8f6b11-2,agent,Great! Could you please help me with the booking confirmation number?,5,2,somewhat_polite,annotated
224177,acs-18f07ea0-bade-484a-97b9-f338afd41bfd,1,0.9898330639842924,acs-6921d714-8557-484f-b8ac-04fed5a01468-1,acs-6921d714-8557-484f-b8ac-04fed5a01468-1,agent,"Nice to meet you, Gopi! Could you please share the booking confirmation number?",5,3,polite,annotated
224178,acs-18f07ea0-bade-484a-97b9-f338afd41bfd,1,0.9898330639842924,acs-6921d714-8557-484f-b8ac-04fed5a01468-2,acs-6921d714-8557-484f-b8ac-04fed5a01468-2,agent,"Nice to meet you, Gopi! Could you please share the booking confirmation number?",5,3,polite,annotated
224179,acs-594b3d66-a297-41e9-be1a-a2ea26a22e56,1,0.9898330639842924,acs-7c254301-997f-4f3b-85af-3cc472e4a115-1,acs-7c254301-997f-4f3b-85af-3cc472e4a115-1,agent,"Great! jerry, now could you please help me with your email address?",7,3,polite,annotated
224180,acs-594b3d66-a297-41e9-be1a-a2ea26a22e56,1,0.9898330639842924,acs-7c254301-997f-4f3b-85af-3cc472e4a115-2,acs-7c254301-997f-4f3b-85af-3cc472e4a115-2,agent,"Great! jerry, now could you please help me with your email address?",7,3,polite,annotated
224181,acs-32672ead-2a11-4835-8cdd-508e379ca4fa,1,0.9898330639842924,acs-6dce9955-8dab-4226-828a-bef6425d2d09-1,acs-6dce9955-8dab-4226-828a-bef6425d2d09-1,agent,"Great! Tushar, now could you please help me with your email address?",9,3,polite,annotated
224182,acs-32672ead-2a11-4835-8cdd-508e379ca4fa,1,0.9898330639842924,acs-6dce9955-8dab-4226-828a-bef6425d2d09-2,acs-6dce9955-8dab-4226-828a-bef6425d2d09-2,agent,"Great! Tushar, now could you please help me with your email address?",9,3,polite,annotated
224183,acs-2e9f61c2-13c9-4e48-9abb-430bda5c8ef5,1,0.9898330639842924,acs-2ec2dc46-1be4-4854-a7ab-d6f991774e8a-1,acs-2ec2dc46-1be4-4854-a7ab-d6f991774e8a-1,agent,Awesome! Could you also please help me with your email address and contact number?,6,3,polite,annotated
224184,acs-2e9f61c2-13c9-4e48-9abb-430bda5c8ef5,1,0.9898330639842924,acs-2ec2dc46-1be4-4854-a7ab-d6f991774e8a-2,acs-2ec2dc46-1be4-4854-a7ab-d6f991774e8a-2,agent,Awesome! Could you also please help me with your email address and contact number?,6,3,polite,annotated
224185,acs-354549fd-d1c6-40ca-98c1-fd60fea28e7e,1,0.9898330639842924,acs-d1ca4c99-cc8e-464f-853c-aa529b10c9bf-1,acs-d1ca4c99-cc8e-464f-853c-aa529b10c9bf-1,agent,"Great to meet you, Jummagi! Could you please help em with the booking confirmation number?",6,3,polite,annotated
224186,acs-354549fd-d1c6-40ca-98c1-fd60fea28e7e,1,0.9898330639842924,acs-d1ca4c99-cc8e-464f-853c-aa529b10c9bf-2,acs-d1ca4c99-cc8e-464f-853c-aa529b10c9bf-2,agent,"Great to meet you, Jummagi! Could you please help em with the booking confirmation number?",6,3,polite,annotated
224187,acs-7b76a71a-ab32-4217-81b7-1154aa4b5ebe,1,0.9898330639842924,acs-bee68fe6-ccf4-4105-bd1f-97fbab311628-1,acs-bee68fe6-ccf4-4105-bd1f-97fbab311628-1,agent,"Nice to meet you, Surendhar! Could you please share the departure city?",5,3,polite,annotated
224188,acs-7b76a71a-ab32-4217-81b7-1154aa4b5ebe,1,0.9898330639842924,acs-bee68fe6-ccf4-4105-bd1f-97fbab311628-2,acs-bee68fe6-ccf4-4105-bd1f-97fbab311628-2,agent,"Nice to meet you, Surendhar! Could you please share the departure city?",5,3,polite,annotated
224189,acs-6d707ea5-c8d4-4e68-b3e9-d03be1b9d0fe,1,0.9898330639842924,acs-c849ab82-8371-4221-a3b5-b637cddf944a-1,acs-c849ab82-8371-4221-a3b5-b637cddf944a-1,agent,Nice to meet you! Could you please share with me the booking confirmation number?,5,3,polite,annotated
224190,acs-6d707ea5-c8d4-4e68-b3e9-d03be1b9d0fe,1,0.9898330639842924,acs-c849ab82-8371-4221-a3b5-b637cddf944a-2,acs-c849ab82-8371-4221-a3b5-b637cddf944a-2,agent,Nice to meet you! Could you please share with me the booking confirmation number?,5,3,polite,annotated
224191,acs-cc32c983-8050-4700-86af-1d402abd33d4,1,0.9898330639842924,acs-89f90e8a-b2c4-46dd-b1ab-e0def641f8f9-1,acs-89f90e8a-b2c4-46dd-b1ab-e0def641f8f9-1,agent,Great! Would you please help me with the number of passengers and your email address?,11,2,somewhat_polite,annotated
224192,acs-cc32c983-8050-4700-86af-1d402abd33d4,1,0.9898330639842924,acs-89f90e8a-b2c4-46dd-b1ab-e0def641f8f9-2,acs-89f90e8a-b2c4-46dd-b1ab-e0def641f8f9-2,agent,Great! Would you please help me with the number of passengers and your email address?,11,2,somewhat_polite,annotated
224193,acs-32ccc309-c998-40f2-964b-b9900f22579a,1,0.9898330639842924,acs-103245d2-f0f7-4fd2-a9ff-9b6df9732941-1,acs-103245d2-f0f7-4fd2-a9ff-9b6df9732941-1,agent,Great! Could you please share the booking confirmation number?,6,2,somewhat_polite,annotated
224194,acs-32ccc309-c998-40f2-964b-b9900f22579a,1,0.9898330639842924,acs-103245d2-f0f7-4fd2-a9ff-9b6df9732941-2,acs-103245d2-f0f7-4fd2-a9ff-9b6df9732941-2,agent,Great! Could you please share the booking confirmation number?,6,2,somewhat_polite,annotated
224195,acs-eaf5787e-1fcc-4f8e-a6a6-4e2f00f81dab,1,0.9898330639842924,acs-a28f7a37-9bf3-48bf-b157-98dc3faa5f8d-1,acs-a28f7a37-9bf3-48bf-b157-98dc3faa5f8d-1,agent,"Good to hear from you, Natalie! Could you please share the booking confirmation number?",9,3,polite,annotated
224196,acs-eaf5787e-1fcc-4f8e-a6a6-4e2f00f81dab,1,0.9898330639842924,acs-a28f7a37-9bf3-48bf-b157-98dc3faa5f8d-2,acs-a28f7a37-9bf3-48bf-b157-98dc3faa5f8d-2,agent,"Good to hear from you, Natalie! Could you please share the booking confirmation number?",9,3,polite,annotated
224197,acs-cc449725-6d00-4c98-bcc5-2abfc813bf78,1,0.9898330639842924,acs-f58e607f-1278-46e2-b047-3617f699936d-1,acs-f58e607f-1278-46e2-b047-3617f699936d-1,agent,"Awesome, Chandra! would you please help me with your booking confirmation number?",7,3,polite,annotated
224198,acs-cc449725-6d00-4c98-bcc5-2abfc813bf78,1,0.9898330639842924,acs-f58e607f-1278-46e2-b047-3617f699936d-2,acs-f58e607f-1278-46e2-b047-3617f699936d-2,agent,"Awesome, Chandra! would you please help me with your booking confirmation number?",7,3,polite,annotated
224199,acs-2a8e15ae-1d3d-4e62-b55a-b049c00014ca,1,0.9898330639842924,acs-01f06f66-8e40-4c86-b666-80f3804c6499-1,acs-01f06f66-8e40-4c86-b666-80f3804c6499-1,agent,Great! Could you please mention the preferred dates for the journey?,5,2,somewhat_polite,annotated
224200,acs-2a8e15ae-1d3d-4e62-b55a-b049c00014ca,1,0.9898330639842924,acs-01f06f66-8e40-4c86-b666-80f3804c6499-2,acs-01f06f66-8e40-4c86-b666-80f3804c6499-2,agent,Great! Could you please mention the preferred dates for the journey?,5,2,somewhat_polite,annotated
224201,acs-36136ca8-1172-4605-95b2-e1e35dccd2d8,1,0.9898330639842924,acs-a6bd2fe1-d013-454a-a313-206f8bf0bfe2-1,acs-a6bd2fe1-d013-454a-a313-206f8bf0bfe2-1,agent,"Good to hear from you, Candace! Could you please share the booking confirmation number?",3,3,polite,annotated
224202,acs-36136ca8-1172-4605-95b2-e1e35dccd2d8,1,0.9898330639842924,acs-a6bd2fe1-d013-454a-a313-206f8bf0bfe2-2,acs-a6bd2fe1-d013-454a-a313-206f8bf0bfe2-2,agent,"Good to hear from you, Candace! Could you please share the booking confirmation number?",3,3,polite,annotated
224203,acs-2f35dc7b-1ce5-41c8-a161-999a131d42ff,1,0.9898330639842924,acs-fb110021-a448-49ef-bea0-335b19b96a82-1,acs-fb110021-a448-49ef-bea0-335b19b96a82-1,agent,"Awesome, Tim! Could you please help me with your email address? ",5,3,polite,annotated
224204,acs-2f35dc7b-1ce5-41c8-a161-999a131d42ff,1,0.9898330639842924,acs-fb110021-a448-49ef-bea0-335b19b96a82-2,acs-fb110021-a448-49ef-bea0-335b19b96a82-2,agent,"Awesome, Tim! Could you please help me with your email address? ",5,3,polite,annotated
224205,acs-6a8f60cc-1f5c-426a-943a-5ffb69c6beee,1,0.9898330639842924,acs-9f32a0ed-027b-41d1-b1ae-3ab26022f34a-1,acs-9f32a0ed-027b-41d1-b1ae-3ab26022f34a-1,agent,Awesome! Could you also please share your seat number?,7,2,somewhat_polite,annotated
224206,acs-6a8f60cc-1f5c-426a-943a-5ffb69c6beee,1,0.9898330639842924,acs-9f32a0ed-027b-41d1-b1ae-3ab26022f34a-2,acs-9f32a0ed-027b-41d1-b1ae-3ab26022f34a-2,agent,Awesome! Could you also please share your seat number?,7,2,somewhat_polite,annotated
224207,acs-afc0fe07-94eb-4b6c-8e5a-67444d7c15ef,1,0.9898330639842924,acs-9f8858ab-ddcc-4e5c-8903-c4802f12a435-1,acs-9f8858ab-ddcc-4e5c-8903-c4802f12a435-1,agent,Awesome! Could you please help me out with your email address to which the confirmation link will be sent through which you can confirm the booking. ,11,3,polite,annotated
224208,acs-afc0fe07-94eb-4b6c-8e5a-67444d7c15ef,1,0.9898330639842924,acs-9f8858ab-ddcc-4e5c-8903-c4802f12a435-2,acs-9f8858ab-ddcc-4e5c-8903-c4802f12a435-2,agent,Awesome! Could you please help me out with your email address to which the confirmation link will be sent through which you can confirm the booking. ,11,3,polite,annotated
224209,acs-4a8b1491-fe8b-4a7a-80d5-d2395854a917,1,0.9898330639842924,acs-a27e7d9c-8054-4121-a741-10611a70f4b1-1,acs-a27e7d9c-8054-4121-a741-10611a70f4b1-1,agent,"Good to hear from you, Daisy! Could you please share the booking confirmation number?",7,3,polite,annotated
224210,acs-4a8b1491-fe8b-4a7a-80d5-d2395854a917,1,0.9898330639842924,acs-a27e7d9c-8054-4121-a741-10611a70f4b1-2,acs-a27e7d9c-8054-4121-a741-10611a70f4b1-2,agent,"Good to hear from you, Daisy! Could you please share the booking confirmation number?",7,3,polite,annotated
224211,acs-50b49d5b-06b3-421e-a9bd-36b9502da6a1,1,0.9898330639842924,acs-a6c8321e-4cdc-421f-b95d-0a4a43df7c8b-1,acs-a6c8321e-4cdc-421f-b95d-0a4a43df7c8b-1,agent,"Great! Kavi, now could you please help me with your email address?",7,3,polite,annotated
224212,acs-50b49d5b-06b3-421e-a9bd-36b9502da6a1,1,0.9898330639842924,acs-a6c8321e-4cdc-421f-b95d-0a4a43df7c8b-2,acs-a6c8321e-4cdc-421f-b95d-0a4a43df7c8b-2,agent,"Great! Kavi, now could you please help me with your email address?",7,3,polite,annotated
224213,acs-6eef5ccb-0ab2-4702-8fd7-7fc09e62ef6d,1,0.9898330639842924,acs-935c0ceb-ebb9-48b5-b226-af2ee3f23143-1,acs-935c0ceb-ebb9-48b5-b226-af2ee3f23143-1,agent,Great! Could you please help me with the city of departure and the city of arrival?,4,2,somewhat_polite,annotated
224214,acs-6eef5ccb-0ab2-4702-8fd7-7fc09e62ef6d,1,0.9898330639842924,acs-935c0ceb-ebb9-48b5-b226-af2ee3f23143-2,acs-935c0ceb-ebb9-48b5-b226-af2ee3f23143-2,agent,Great! Could you please help me with the city of departure and the city of arrival?,4,2,somewhat_polite,annotated
224215,acs-a9a5c80e-07de-4ac0-a746-1020deb55af5,1,0.9898330639842924,acs-bb78416f-1cf3-4f46-95b8-811875233038-1,acs-bb78416f-1cf3-4f46-95b8-811875233038-1,agent,Awesome! Nice to meet you sam! Could you please share your booking confirmation number,5,3,polite,annotated
224216,acs-a9a5c80e-07de-4ac0-a746-1020deb55af5,1,0.9898330639842924,acs-bb78416f-1cf3-4f46-95b8-811875233038-2,acs-bb78416f-1cf3-4f46-95b8-811875233038-2,agent,Awesome! Nice to meet you sam! Could you please share your booking confirmation number,5,3,polite,annotated
224217,acs-c1dda471-adbc-4e2b-b055-e6cfd0ea0eaf,1,0.9898330639842924,acs-333f7905-a760-41c2-bddd-e03f06685f4d-1,acs-333f7905-a760-41c2-bddd-e03f06685f4d-1,agent,"Great! James, now could you please help me with your email address?",7,3,polite,annotated
224218,acs-c1dda471-adbc-4e2b-b055-e6cfd0ea0eaf,1,0.9898330639842924,acs-333f7905-a760-41c2-bddd-e03f06685f4d-2,acs-333f7905-a760-41c2-bddd-e03f06685f4d-2,agent,"Great! James, now could you please help me with your email address?",7,3,polite,annotated
224219,acs-b12190cf-8f5c-4fb9-b6ce-bae5b34b4e60,1,0.9898330639842924,acs-bec71e96-03a5-498e-ae27-fcbae649ce8b-1,acs-bec71e96-03a5-498e-ae27-fcbae649ce8b-1,agent,Awesome! Could you please help me with your email address?,7,2,somewhat_polite,annotated
224220,acs-b12190cf-8f5c-4fb9-b6ce-bae5b34b4e60,1,0.9898330639842924,acs-bec71e96-03a5-498e-ae27-fcbae649ce8b-2,acs-bec71e96-03a5-498e-ae27-fcbae649ce8b-2,agent,Awesome! Could you please help me with your email address?,7,2,somewhat_polite,annotated
224221,acs-1f35554b-0137-44df-bf84-c93c30b27bc0,1,0.9898330639842924,acs-4abab216-8be6-45f1-93a0-52264d9ae578-1,acs-4abab216-8be6-45f1-93a0-52264d9ae578-1,agent,"Great! Could you please confirm if its a non-stop flight, also please tell me how many on board for that day?",5,2,somewhat_polite,annotated
224222,acs-1f35554b-0137-44df-bf84-c93c30b27bc0,1,0.9898330639842924,acs-4abab216-8be6-45f1-93a0-52264d9ae578-2,acs-4abab216-8be6-45f1-93a0-52264d9ae578-2,agent,"Great! Could you please confirm if its a non-stop flight, also please tell me how many on board for that day?",5,2,somewhat_polite,annotated
224223,acs-d5142c4c-d8d2-4fbc-85b1-ac3efc86ba04,1,0.9898330639842924,acs-31971762-f14e-4d55-b909-0370f6e4db19-1,acs-31971762-f14e-4d55-b909-0370f6e4db19-1,agent,Awesome! Could you also help me with the number of passengers and your email address please?,11,2,somewhat_polite,annotated
224224,acs-d5142c4c-d8d2-4fbc-85b1-ac3efc86ba04,1,0.9898330639842924,acs-31971762-f14e-4d55-b909-0370f6e4db19-2,acs-31971762-f14e-4d55-b909-0370f6e4db19-2,agent,Awesome! Could you also help me with the number of passengers and your email address please?,11,2,somewhat_polite,annotated
224225,acs-a83cd4e9-ac02-448b-97cb-e2a14befa95a,1,0.9898330639842924,acs-d3b185e1-e937-4c70-8836-ce832e0dc887-1,acs-d3b185e1-e937-4c70-8836-ce832e0dc887-1,agent,Great! Could you please share the booking confirmation number?,6,2,somewhat_polite,annotated
224226,acs-a83cd4e9-ac02-448b-97cb-e2a14befa95a,1,0.9898330639842924,acs-d3b185e1-e937-4c70-8836-ce832e0dc887-2,acs-d3b185e1-e937-4c70-8836-ce832e0dc887-2,agent,Great! Could you please share the booking confirmation number?,6,2,somewhat_polite,annotated
224227,acs-d8cd15bf-cedc-452c-8ff5-c58fa796b01f,1,0.9898330639842924,acs-61dff0e6-0309-412c-89d9-533aa374b487-1,acs-61dff0e6-0309-412c-89d9-533aa374b487-1,agent,"Nice to meet you, Siva! Could you please share the booking confirmation number?",5,3,polite,annotated
224228,acs-b4dc9776-e278-4f9d-bb9d-05cca9b318ab,1,0.9898330639842924,acs-1a4752b9-aade-49b0-b597-929f0ec449a9-1,acs-1a4752b9-aade-49b0-b597-929f0ec449a9-1,agent,Awesome! Could you please confirm the class?,7,2,somewhat_polite,annotated
224229,acs-b4dc9776-e278-4f9d-bb9d-05cca9b318ab,1,0.9898330639842924,acs-1a4752b9-aade-49b0-b597-929f0ec449a9-2,acs-1a4752b9-aade-49b0-b597-929f0ec449a9-2,agent,Awesome! Could you please confirm the class?,7,2,somewhat_polite,annotated
224230,acs-cae6b741-f68f-45da-b06b-ed0392c770cb,1,0.9898330639842924,acs-1a4752b9-aade-49b0-b597-929f0ec449a9-1,acs-1a4752b9-aade-49b0-b597-929f0ec449a9-1,agent,"Great! Could you please confirm if its a non-stop flight, also please tell me how many on board for that day?",5,2,somewhat_polite,annotated
224231,acs-cae6b741-f68f-45da-b06b-ed0392c770cb,1,0.9898330639842924,acs-1a4752b9-aade-49b0-b597-929f0ec449a9-2,acs-1a4752b9-aade-49b0-b597-929f0ec449a9-2,agent,"Great! Could you please confirm if its a non-stop flight, also please tell me how many on board for that day?",5,2,somewhat_polite,annotated
224232,acs-689dc388-9e5f-432e-882e-cb30d0906415,1,0.9898330639842924,acs-f6d8e9d2-a8ec-405a-9ef0-bef257e22a8f-1,acs-f6d8e9d2-a8ec-405a-9ef0-bef257e22a8f-1,agent,Awesome! Could you please help me out with your email address to which the confirmation link will be sent through which you can confirm the booking. ,14,3,polite,annotated
224233,acs-689dc388-9e5f-432e-882e-cb30d0906415,1,0.9898330639842924,acs-f6d8e9d2-a8ec-405a-9ef0-bef257e22a8f-2,acs-f6d8e9d2-a8ec-405a-9ef0-bef257e22a8f-2,agent,Awesome! Could you please help me out with your email address to which the confirmation link will be sent through which you can confirm the booking. ,14,3,polite,annotated
224234,acs-1fad6802-5c6a-4b5a-a9ad-fb2a52c7c70c,1,0.9898330639842924,acs-45391670-8cb6-489c-ae46-6890629b3d88-1,acs-45391670-8cb6-489c-ae46-6890629b3d88-1,agent,"Good to hear from you, Divya! Could you please share the booking confirmation number?",8,3,polite,annotated
224235,acs-1fad6802-5c6a-4b5a-a9ad-fb2a52c7c70c,1,0.9898330639842924,acs-45391670-8cb6-489c-ae46-6890629b3d88-2,acs-45391670-8cb6-489c-ae46-6890629b3d88-2,agent,"Good to hear from you, Divya! Could you please share the booking confirmation number?",8,3,polite,annotated
224236,acs-37073f8c-8560-4755-afb6-fc7dbe65955e,1,0.9898330639842924,acs-ac2efeb9-7f25-4892-a6d5-dfb39841069c-1,acs-ac2efeb9-7f25-4892-a6d5-dfb39841069c-1,agent,Nice to meet you Agustina! Could you please share your booking confirmation number?,5,3,polite,annotated
224237,acs-37073f8c-8560-4755-afb6-fc7dbe65955e,1,0.9898330639842924,acs-ac2efeb9-7f25-4892-a6d5-dfb39841069c-2,acs-ac2efeb9-7f25-4892-a6d5-dfb39841069c-2,agent,Nice to meet you Agustina! Could you please share your booking confirmation number?,5,3,polite,annotated
224238,acs-098a40a9-fdc8-4d5a-9cf2-0fe5d3daaba1,1,0.9898330639842924,acs-50e667e7-a11c-4bf6-9ca9-742414062bca-1,acs-50e667e7-a11c-4bf6-9ca9-742414062bca-1,agent,"Nice to meet you, Could you please provide the booking confirmation number?",5,2,somewhat_polite,annotated
224239,acs-098a40a9-fdc8-4d5a-9cf2-0fe5d3daaba1,1,0.9898330639842924,acs-50e667e7-a11c-4bf6-9ca9-742414062bca-2,acs-50e667e7-a11c-4bf6-9ca9-742414062bca-2,agent,"Nice to meet you, Could you please provide the booking confirmation number?",5,2,somewhat_polite,annotated
224240,acs-5a2617bb-2750-4772-86e1-bb072d427331,1,0.9898330639842924,acs-83f3754b-aef9-45ea-a3ad-06abb79cf9bc-1,acs-83f3754b-aef9-45ea-a3ad-06abb79cf9bc-1,agent,"Nice to meet you, Jackes! Could you please provide me the booking confirmation number?",5,3,polite,annotated
224241,acs-5a2617bb-2750-4772-86e1-bb072d427331,1,0.9898330639842924,acs-83f3754b-aef9-45ea-a3ad-06abb79cf9bc-2,acs-83f3754b-aef9-45ea-a3ad-06abb79cf9bc-2,agent,"Nice to meet you, Jackes! Could you please provide me the booking confirmation number?",5,3,polite,annotated
224242,acs-ae13a14b-8898-4186-82d9-bdcad6c6f1b0,1,0.9898330639842924,acs-6098b242-eb7c-449e-9379-327a0f9e46ca-1,acs-6098b242-eb7c-449e-9379-327a0f9e46ca-1,agent,Great! Could you please mention the preferred dates for the journey?,4,2,somewhat_polite,annotated
224243,acs-25641731-6527-4b7d-91eb-37b5b5366347,1,0.9898330639842924,acs-63e80559-8eea-482d-a84b-17f2cefef759-1,acs-63e80559-8eea-482d-a84b-17f2cefef759-1,agent,Awesome! Could you please help me with your email address?,7,2,somewhat_polite,annotated
224244,acs-25641731-6527-4b7d-91eb-37b5b5366347,1,0.9898330639842924,acs-63e80559-8eea-482d-a84b-17f2cefef759-2,acs-63e80559-8eea-482d-a84b-17f2cefef759-2,agent,Awesome! Could you please help me with your email address?,7,2,somewhat_polite,annotated
224245,acs-663c8d37-b508-4aad-8913-fd2faede1b9e,1,0.9898330639842924,acs-33e83803-f4a3-4604-8b47-d19786b576b6-1,acs-33e83803-f4a3-4604-8b47-d19786b576b6-1,agent,Great! Could you please provide your booking confirmation number?,8,2,somewhat_polite,annotated
224246,acs-663c8d37-b508-4aad-8913-fd2faede1b9e,1,0.9898330639842924,acs-33e83803-f4a3-4604-8b47-d19786b576b6-2,acs-33e83803-f4a3-4604-8b47-d19786b576b6-2,agent,Great! Could you please provide your booking confirmation number?,8,2,somewhat_polite,annotated
224247,acs-4038e666-bff4-4364-a71f-76e3f0af9c62,1,0.9898330639842924,acs-7b04b9fc-061a-4d9a-91aa-7d0176f19dd1-1,acs-7b04b9fc-061a-4d9a-91aa-7d0176f19dd1-1,agent,Awesome!. Could you please help me with your Last name and booking confirmation number?,5,2,somewhat_polite,annotated
224248,acs-4038e666-bff4-4364-a71f-76e3f0af9c62,1,0.9898330639842924,acs-7b04b9fc-061a-4d9a-91aa-7d0176f19dd1-2,acs-7b04b9fc-061a-4d9a-91aa-7d0176f19dd1-2,agent,Awesome!. Could you please help me with your Last name and booking confirmation number?,5,2,somewhat_polite,annotated
224249,acs-e401bf82-fcc7-490c-a657-a0c668275f5d,1,0.9898330639842924,acs-ae10b5c8-37a7-4eca-a2ca-bf1a70bd8e5f-1,acs-ae10b5c8-37a7-4eca-a2ca-bf1a70bd8e5f-1,agent,Great! Could you please help me with the city of departure and the city of arrival?,2,2,somewhat_polite,annotated
224250,acs-e401bf82-fcc7-490c-a657-a0c668275f5d,1,0.9898330639842924,acs-ae10b5c8-37a7-4eca-a2ca-bf1a70bd8e5f-2,acs-ae10b5c8-37a7-4eca-a2ca-bf1a70bd8e5f-2,agent,Great! Could you please help me with the city of departure and the city of arrival?,2,2,somewhat_polite,annotated
